,hour,day,month,year,dayofweek
3657,16,3,8,2015,2
3658,10,1,8,2015,7
3659,04,27,9,2015,1
3660,10,1,8,2015,7
3661,12,7,9,2015,2
3662,00,21,7,2015,3
3663,13,27,9,2015,1
3664,22,1,8,2015,7
3665,04,26,9,2015,7
3666,08,2,8,2015,1
3667,00,3,11,2015,3
3668,22,25,9,2015,6
3669,08,10,11,2015,3
3670,21,7,10,2015,4
3671,01,28,9,2015,2
3672,01,28,9,2015,2
3673,18,18,9,2015,6
3674,09,25,9,2015,6
3675,17,25,9,2015,6
3676,13,2,8,2015,1
3677,05,30,9,2015,4
3678,09,1,10,2015,5
3679,15,26,9,2015,7
3680,07,1,10,2015,5
3681,03,23,9,2015,4
3682,12,2,10,2015,6
3683,20,24,9,2015,5
3684,13,3,10,2015,7
3685,10,3,10,2015,7
3686,18,30,9,2015,4
3687,22,28,9,2015,2
3688,23,1,10,2015,5
3689,20,2,10,2015,6
3690,20,19,7,2015,1
3691,22,30,9,2015,4
3692,22,30,9,2015,4
3693,09,5,10,2015,2
3694,21,5,10,2015,2
3695,19,15,11,2015,1
3696,21,23,11,2015,2
3697,14,6,10,2015,3
3698,15,6,10,2015,3
3699,17,6,10,2015,3
3700,23,6,10,2015,3
3701,11,6,10,2015,3
3702,07,7,10,2015,4
3703,21,7,10,2015,4
3704,21,7,10,2015,4
3705,15,27,9,2015,1
3706,20,6,10,2015,3
3707,16,6,10,2015,3
3708,17,8,10,2015,5
3709,03,28,9,2015,2
3710,13,3,10,2015,7
3711,11,7,10,2015,4
3712,09,10,10,2015,7
3713,23,9,10,2015,6
3714,16,10,10,2015,7
3715,07,9,10,2015,6
3716,14,10,10,2015,7
3717,06,20,9,2015,1
3718,16,11,10,2015,1
3719,19,11,10,2015,1
3720,23,11,10,2015,1
3721,09,11,10,2015,1
3722,20,11,10,2015,1
3723,20,11,10,2015,1
3724,20,11,10,2015,1
3725,20,11,10,2015,1
3726,20,11,10,2015,1
3727,20,11,10,2015,1
3728,00,26,9,2015,7
3729,17,6,10,2015,3
3730,14,10,10,2015,7
3731,14,10,10,2015,7
3732,18,9,10,2015,6
3733,10,14,10,2015,4
3734,12,14,10,2015,4
3735,11,11,10,2015,1
3736,23,13,10,2015,3
3737,20,14,10,2015,4
3738,09,6,10,2015,3
3739,09,9,10,2015,6
3740,10,20,9,2015,1
3741,00,14,10,2015,4
3742,07,15,10,2015,5
3743,16,15,10,2015,5
3744,18,31,12,2014,4
3745,09,16,10,2015,6
3746,22,10,10,2015,7
3747,18,17,10,2015,7
3748,10,17,10,2015,7
3749,00,14,10,2015,4
3750,06,16,10,2015,6
3751,22,14,10,2015,4
3752,16,11,11,2015,4
3753,19,13,11,2015,6
3754,19,15,11,2015,1
3755,15,16,11,2015,2
3756,18,15,11,2015,1
3757,18,13,11,2015,6
3758,18,13,11,2015,6
3759,07,17,11,2015,3
3760,10,17,11,2015,3
3761,12,17,11,2015,3
3762,05,30,10,2015,6
3763,09,18,11,2015,4
3764,23,18,11,2015,4
3765,11,6,11,2015,6
3766,17,18,11,2015,4
3767,07,17,11,2015,3
3768,09,19,11,2015,5
3769,10,19,11,2015,5
3770,13,20,11,2015,6
3771,12,15,10,2014,4
3772,09,21,11,2015,7
3773,23,19,11,2015,5
3774,23,21,11,2015,7
3775,23,21,11,2015,7
3776,23,21,11,2015,7
3777,23,21,11,2015,7
3778,17,22,11,2015,1
3779,12,5,11,2015,5
3780,16,22,11,2015,1
3781,08,23,11,2015,2
3782,09,23,11,2015,2
3783,12,20,11,2015,6
3784,18,16,11,2015,2
3785,17,18,11,2015,4
3786,12,25,11,2015,4
3787,12,18,11,2015,4
3788,17,25,11,2015,4
3789,19,27,11,2015,6
3790,15,3,2,2015,3
3791,15,3,2,2015,3
3792,17,12,11,2015,5
3793,16,29,11,2015,1
3794,12,29,11,2015,1
3795,06,2,1,2015,6
3796,00,23,11,2015,2
3797,11,2,12,2015,4
3798,21,27,11,2015,6
3799,04,3,12,2015,5
3800,15,28,11,2015,7
3801,03,16,11,2015,2
3802,04,3,12,2015,5
3803,00,1,9,2015,3
3804,10,24,11,2015,3
3805,23,3,12,2015,5
3806,12,7,12,2015,2
3807,13,7,12,2015,2
3808,18,4,12,2015,6
3809,16,7,12,2015,2
3810,17,7,12,2015,2
3811,03,13,11,2015,6
3812,03,13,11,2015,6
3813,22,4,12,2015,6
3814,18,7,12,2015,2
3815,05,8,12,2015,3
3816,22,7,12,2015,2
3817,00,7,12,2015,2
3818,11,6,12,2015,1
3819,11,6,12,2015,1
3820,09,9,12,2015,4
3821,00,25,11,2015,4
3822,00,10,12,2015,5
3823,16,20,11,2015,6
3824,18,10,12,2015,5
3825,16,23,11,2015,2
3826,12,11,12,2015,6
3827,00,21,11,2015,7
3828,00,21,11,2015,7
3829,13,23,11,2015,2
3830,00,25,11,2015,4
3831,19,15,12,2015,3
3832,23,2,8,2015,1
3833,16,2,8,2015,1
3834,16,3,8,2015,2
3835,12,28,7,2015,3
3836,21,13,12,2015,1
3837,10,3,8,2015,2
3838,21,13,12,2015,1
3839,03,4,8,2015,3
3840,23,3,8,2015,2
3841,20,14,12,2015,2
3842,23,3,8,2015,2
3843,23,15,12,2015,3
3844,18,30,11,2015,2
3845,18,14,12,2015,2
3846,14,18,12,2015,6
3847,17,20,12,2015,1
3848,00,23,12,2015,4
3849,07,22,12,2015,3
3850,13,23,12,2015,4
3851,14,24,12,2015,5
3852,08,26,12,2015,7
3853,16,9,10,2015,6
3854,19,26,12,2015,7
3855,12,27,12,2015,1
3856,23,27,12,2015,1
3857,18,21,12,2015,2
3858,10,24,12,2015,5
3859,14,4,12,2015,6
3860,00,29,12,2015,3
3861,10,8,12,2015,3
3862,23,18,12,2015,6
3863,22,24,12,2015,5
3864,00,30,12,2015,4
3865,00,30,12,2015,4
3866,00,30,12,2015,4
3867,20,28,12,2015,2
3868,20,28,12,2015,2
3869,22,27,12,2015,1
3870,22,27,12,2015,1
3871,10,4,2,2015,4
3872,00,23,1,2015,6
3873,14,6,2,2015,6
3874,15,10,2,2015,3
3875,15,19,12,2014,6
3876,21,23,12,2014,3
3877,20,5,1,2015,2
3878,12,15,10,2014,4
3879,22,18,2,2015,4
3880,22,18,2,2015,4
3881,08,19,2,2015,5
3882,10,19,2,2015,5
3883,04,18,2,2015,4
3884,16,21,2,2015,7
3885,11,5,2,2015,5
3886,01,25,2,2015,4
3887,01,25,2,2015,4
3888,11,1,3,2015,1
3889,20,4,3,2015,4
3890,09,25,12,2014,5
3891,09,25,12,2014,5
3892,15,31,12,2014,4
3893,23,5,3,2015,5
3894,08,7,3,2015,7
3895,08,7,3,2015,7
3896,14,8,3,2015,1
3897,23,28,8,2015,6
3898,18,6,3,2015,6
3899,20,10,3,2015,3
3900,20,10,3,2015,3
3901,22,10,3,2015,3
3902,00,5,3,2015,5
3903,00,15,12,2014,2
3904,00,15,12,2014,2
3905,07,11,3,2015,4
3906,10,13,3,2015,6
3907,17,14,3,2015,7
3908,11,15,3,2015,1
3909,12,1,2,2015,1
3910,17,30,9,2014,3
3911,16,30,12,2014,3
3912,10,12,3,2015,5
3913,12,14,3,2015,7
3914,15,17,3,2015,3
3915,18,17,3,2015,3
3916,16,16,3,2015,2
3917,11,8,1,2015,5
3918,17,19,3,2015,5
3919,15,17,3,2015,3
3920,15,20,3,2015,6
3921,15,20,3,2015,6
3922,22,21,3,2015,7
3923,22,21,3,2015,7
3924,22,21,3,2015,7
3925,15,22,3,2015,1
3926,11,23,3,2015,2
3927,16,21,3,2015,7
3928,17,21,3,2015,7
3929,21,3,8,2015,2
3930,21,3,8,2015,2
3931,09,4,8,2015,3
3932,16,31,7,2015,6
3933,11,5,8,2015,4
3934,11,7,7,2015,3
3935,20,30,7,2015,5
3936,18,31,7,2015,6
3937,21,28,7,2015,3
3938,17,31,7,2015,6
3939,20,31,7,2015,6
3940,09,6,8,2015,5
3941,05,7,8,2015,6
3942,07,6,7,2015,2
3943,18,23,7,2015,5
3944,18,23,7,2015,5
3945,20,6,8,2015,5
3946,13,2,8,2015,1
3947,10,2,8,2015,1
3948,10,2,8,2015,1
3949,10,2,8,2015,1
3950,08,23,7,2015,5
3951,13,23,1,2015,6
3952,22,8,8,2015,7
3953,11,5,8,2015,4
3954,07,27,7,2015,2
3955,07,3,7,2015,6
3956,18,5,8,2015,4
3957,15,6,8,2015,5
3958,15,6,8,2015,5
3959,15,6,8,2015,5
3960,02,10,8,2015,2
3961,08,10,8,2015,2
3962,23,9,8,2015,1
3963,18,5,8,2015,4
3964,18,7,8,2015,6
3965,23,26,7,2015,1
3966,12,3,8,2015,2
3967,12,3,8,2015,2
3968,10,7,8,2015,6
3969,10,7,8,2015,6
3970,13,6,8,2015,5
3971,16,6,8,2015,5
3972,21,7,8,2015,6
3973,06,12,8,2015,4
3974,09,12,8,2015,4
3975,22,11,8,2015,3
3976,17,12,8,2015,4
3977,17,12,8,2015,4
3978,17,12,8,2015,4
3979,17,10,8,2015,2
3980,18,13,8,2015,5
3981,18,12,8,2015,4
3982,20,8,8,2015,7
3983,21,13,8,2015,5
3984,18,9,8,2015,1
3985,00,15,8,2015,7
3986,20,23,1,2015,6
3987,04,15,8,2015,7
3988,09,15,8,2015,7
3989,23,22,7,2015,4
3990,13,13,8,2015,5
3991,18,12,8,2015,4
3992,13,16,8,2015,1
3993,16,16,8,2015,1
3994,08,17,8,2015,2
3995,08,17,8,2015,2
3996,21,16,8,2015,1
3997,09,17,8,2015,2
3998,12,1,8,2015,7
3999,21,16,8,2015,1
4000,20,24,5,2015,1
4001,15,12,5,2015,3
4002,15,26,5,2015,3
4003,11,26,5,2015,3
4004,20,20,4,2015,2
4005,03,20,5,2015,4
4006,21,4,5,2015,2
4007,16,2,6,2015,3
4008,11,26,5,2015,3
4009,09,26,5,2015,3
4010,18,26,5,2015,3
4011,17,24,5,2015,1
4012,23,22,5,2015,6
4013,23,22,5,2015,6
4014,09,27,5,2015,4
4015,21,26,5,2015,3
4016,12,27,5,2015,4
4017,17,25,5,2015,2
4018,17,25,5,2015,2
4019,06,22,5,2015,6
4020,20,26,5,2015,3
4021,18,26,5,2015,3
4022,19,24,5,2015,1
4023,20,27,5,2015,4
4024,17,27,5,2015,4
4025,17,27,5,2015,4
4026,21,17,6,2015,4
4027,20,27,5,2015,4
4028,17,27,5,2015,4
4029,09,28,5,2015,5
4030,08,28,5,2015,5
4031,12,26,5,2015,3
4032,17,28,5,2015,5
4033,21,28,5,2015,5
4034,12,3,5,2015,1
4035,19,28,5,2015,5
4036,19,28,5,2015,5
4037,08,25,5,2015,2
4038,13,28,5,2015,5
4039,14,29,5,2015,6
4040,18,13,8,2014,4
4041,09,2,1,2015,6
4042,15,15,11,2014,7
4043,18,4,1,2015,1
4044,11,23,12,2014,3
4045,15,6,1,2015,3
4046,18,6,1,2015,3
4047,21,1,1,2015,5
4048,01,21,12,2014,1
4049,01,8,1,2015,5
4050,12,9,1,2015,6
4051,17,11,1,2015,1
4052,13,17,12,2014,4
4053,08,13,1,2015,3
4054,13,11,1,2015,1
4055,21,13,1,2015,3
4056,13,12,1,2015,2
4057,18,12,1,2015,2
4058,21,12,1,2015,2
4059,13,12,1,2015,2
4060,16,9,1,2015,6
4061,14,17,1,2015,7
4062,16,19,4,2015,1
4063,11,19,1,2015,2
4064,20,19,1,2015,2
4065,21,19,1,2015,2
4066,09,22,1,2015,5
4067,21,12,1,2015,2
4068,08,16,12,2014,3
4069,08,16,12,2014,3
4070,09,24,1,2015,7
4071,00,22,1,2015,5
4072,16,25,1,2015,1
4073,12,11,1,2015,1
4074,12,11,1,2015,1
4075,13,26,1,2015,2
4076,17,24,1,2015,7
4077,17,24,1,2015,7
4078,08,26,1,2015,2
4079,17,31,1,2015,7
4080,00,27,12,2014,7
4081,20,11,2,2015,4
4082,22,13,2,2015,6
4083,22,13,2,2015,6
4084,16,14,2,2015,7
4085,15,11,2,2015,4
4086,21,8,2,2015,1
4087,21,14,2,2015,7
4088,21,14,2,2015,7
4089,20,6,2,2015,6
4090,11,13,2,2015,6
4091,11,13,2,2015,6
4092,17,26,2,2015,5
4093,11,28,2,2015,7
4094,11,28,2,2015,7
4095,17,23,1,2015,6
4096,21,5,3,2015,5
4097,18,1,3,2015,1
4098,12,9,3,2015,2
4099,13,5,3,2015,5
4100,12,8,3,2015,1
4101,07,11,3,2015,4
4102,11,15,3,2015,1
4103,08,11,3,2015,4
4104,12,15,3,2015,1
4105,09,14,3,2015,7
4106,11,15,3,2015,1
4107,14,7,5,2015,5
4108,18,20,5,2015,4
4109,17,20,4,2015,2
4110,22,16,3,2015,2
4111,01,8,5,2015,6
4112,10,15,4,2015,4
4113,13,2,6,2015,3
4114,15,28,4,2015,3
4115,09,17,6,2015,4
4116,01,17,4,2015,6
4117,14,5,5,2015,3
4118,12,17,5,2015,1
4119,16,12,3,2015,5
4120,12,20,4,2015,2
4121,20,2,5,2015,7
4122,13,21,4,2015,3
4123,14,11,4,2015,7
4124,23,7,5,2015,5
4125,12,17,5,2015,1
4126,07,3,6,2015,4
4127,20,17,6,2015,4
4128,09,14,3,2015,7
4129,19,20,4,2015,2
4130,19,20,5,2015,4
4131,16,16,3,2015,2
4132,16,7,5,2015,5
4133,11,18,6,2015,5
4134,15,13,4,2015,2
4135,17,20,5,2015,4
4136,20,7,5,2015,5
4137,12,21,4,2015,3
4138,13,3,6,2015,4
4139,12,21,4,2015,3
4140,08,20,4,2015,2
4141,03,21,5,2015,5
4142,09,8,5,2015,6
4143,10,18,6,2015,5
4144,09,9,3,2015,2
4145,17,31,5,2015,1
4146,19,3,4,2015,6
4147,17,21,4,2015,3
4148,21,28,4,2015,3
4149,15,17,3,2015,3
4150,13,18,6,2015,5
4151,18,8,5,2015,6
4152,17,19,4,2015,1
4153,12,3,5,2015,1
4154,21,3,6,2015,4
4155,22,16,5,2015,7
4156,22,21,4,2015,3
4157,00,8,6,2015,2
4158,20,8,5,2015,6
4159,08,21,3,2015,7
4160,18,19,4,2015,1
4161,18,6,5,2015,4
4162,18,20,5,2015,4
4163,13,24,3,2015,3
4164,18,21,5,2015,5
4165,11,3,6,2015,4
4166,04,20,3,2015,6
4167,10,22,4,2015,4
4168,08,7,5,2015,5
4169,15,19,3,2015,5
4170,18,14,6,2015,1
4171,15,20,4,2015,2
4172,09,4,6,2015,5
4173,10,22,4,2015,4
4174,09,21,3,2015,7
4175,21,25,3,2015,4
4176,01,10,5,2015,1
4177,09,12,5,2015,3
4178,20,6,5,2015,4
4179,18,7,5,2015,5
4180,07,21,3,2015,7
4181,19,11,6,2015,5
4182,20,14,4,2015,3
4183,01,21,4,2015,3
4184,18,21,5,2015,5
4185,15,1,6,2015,2
4186,18,2,6,2015,3
4187,22,20,3,2015,6
4188,19,4,4,2015,7
4189,12,10,5,2015,1
4190,18,7,5,2015,5
4191,18,21,3,2015,7
4192,19,16,4,2015,5
4193,10,4,5,2015,2
4194,14,22,4,2015,4
4195,21,9,5,2015,7
4196,17,20,3,2015,6
4197,00,28,3,2015,7
4198,15,10,5,2015,1
4199,10,22,4,2015,4
4200,14,20,3,2015,6
4201,22,3,6,2015,4
4202,12,17,5,2015,1
4203,15,18,6,2015,5
4204,08,22,4,2015,4
4205,17,6,5,2015,4
4206,08,19,6,2015,6
4207,23,22,4,2015,4
4208,15,4,6,2015,5
4209,00,7,5,2015,5
4210,21,10,5,2015,1
4211,14,1,12,2014,2
4212,23,23,3,2015,2
4213,17,23,5,2015,7
4214,00,1,1,2015,5
4215,20,23,5,2015,7
4216,14,1,12,2014,2
4217,23,23,3,2015,2
4218,22,18,4,2015,7
4219,00,9,5,2015,7
4220,15,4,6,2015,5
4221,13,17,6,2015,4
4222,12,8,5,2015,6
4223,15,18,6,2015,5
4224,09,4,6,2015,5
4225,14,11,5,2015,2
4226,08,23,4,2015,5
4227,14,23,5,2015,7
4228,23,20,4,2015,2
4229,15,14,3,2015,7
4230,08,23,3,2015,2
4231,01,24,5,2015,1
4232,17,21,4,2015,3
4233,23,4,6,2015,5
4234,14,23,3,2015,2
4235,08,19,6,2015,6
4236,16,23,4,2015,5
4237,22,7,5,2015,5
4238,12,22,5,2015,6
4239,08,11,5,2015,2
4240,15,8,5,2015,6
4241,10,17,6,2015,4
4242,16,23,4,2015,5
4243,17,19,5,2015,3
4244,13,31,5,2015,1
4245,02,20,3,2015,6
4246,22,21,4,2015,3
4247,12,30,5,2015,7
4248,08,23,3,2015,2
4249,19,24,3,2015,3
4250,16,23,4,2015,5
4251,21,18,6,2015,5
4252,22,24,5,2015,1
4253,17,8,5,2015,6
4254,17,10,5,2015,1
4255,07,24,4,2015,6
4256,12,20,6,2015,7
4257,07,19,6,2015,6
4258,15,24,5,2015,1
4259,01,21,6,2015,1
4260,21,22,4,2015,4
4261,16,24,4,2015,6
4262,19,5,6,2015,6
4263,01,11,5,2015,2
4264,08,25,3,2015,4
4265,19,8,5,2015,6
4266,09,15,3,2014,7
4267,21,23,4,2015,5
4268,22,5,6,2015,6
4269,20,23,5,2015,7
4270,15,20,6,2015,7
4271,15,25,3,2015,4
4272,13,24,4,2015,6
4273,16,10,5,2015,1
4274,19,31,3,2015,3
4275,21,8,5,2015,6
4276,21,9,1,2015,6
4277,22,5,6,2015,6
4278,00,24,5,2015,1
4279,20,21,5,2015,5
4280,00,25,5,2015,2
4281,14,20,5,2015,4
4282,14,22,5,2015,6
4283,14,22,5,2015,6
4284,00,19,5,2015,3
4285,10,25,5,2015,2
4286,09,25,5,2015,2
4287,22,23,5,2015,7
4288,18,24,5,2015,1
4289,19,25,5,2015,2
4290,14,21,5,2015,5
4291,13,26,5,2015,3
4292,01,23,5,2015,7
4293,02,24,5,2015,1
4294,17,26,5,2015,3
4295,05,19,5,2015,3
4296,11,26,5,2015,3
4297,17,26,5,2015,3
4298,18,24,5,2015,1
4299,00,21,5,2015,5
4300,13,26,5,2015,3
4301,17,26,5,2015,3
4302,00,27,5,2015,4
4303,00,27,5,2015,4
4304,00,27,5,2015,4
4305,00,27,5,2015,4
4306,13,10,4,2015,6
4307,12,27,5,2015,4
4308,05,27,5,2015,4
4309,19,24,5,2015,1
4310,04,24,5,2015,1
4311,22,27,5,2015,4
4312,12,27,5,2015,4
4313,16,26,5,2015,3
4314,01,29,5,2015,6
4315,23,27,5,2015,4
4316,23,21,5,2015,5
4317,17,28,5,2015,5
4318,09,24,5,2015,1
4319,09,29,5,2015,6
4320,12,29,5,2015,6
4321,18,29,5,2015,6
4322,23,29,5,2015,6
4323,20,29,5,2015,6
4324,15,29,5,2015,6
4325,17,29,5,2015,6
4326,08,12,5,2015,3
4327,01,30,5,2015,7
4328,08,31,5,2015,1
4329,14,29,5,2015,6
4330,17,31,5,2015,1
4331,17,31,5,2015,1
4332,22,31,5,2015,1
4333,00,28,5,2015,5
4334,19,30,5,2015,7
4335,07,1,6,2015,2
4336,17,28,5,2015,5
4337,17,28,5,2015,5
4338,00,30,5,2015,7
4339,15,24,5,2014,7
4340,19,29,5,2015,6
4341,00,1,6,2015,2
4342,09,1,6,2015,2
4343,19,2,6,2015,3
4344,19,2,6,2015,3
4345,09,24,5,2015,1
4346,08,2,6,2015,3
4347,22,16,12,2014,3
4348,22,16,12,2014,3
4349,08,3,6,2015,4
4350,23,2,6,2015,3
4351,09,3,6,2015,4
4352,21,23,5,2015,7
4353,16,9,5,2015,7
4354,15,21,6,2015,1
4355,19,11,5,2015,2
4356,01,23,3,2015,2
4357,08,25,4,2015,7
4358,10,16,4,2015,5
4359,10,5,6,2015,6
4360,20,7,5,2015,5
4361,11,19,6,2015,6
4362,15,16,4,2015,5
4363,15,25,4,2015,7
4364,13,6,6,2015,7
4365,21,12,5,2015,3
4366,17,24,3,2015,3
4367,17,19,6,2015,6
4368,13,25,4,2015,7
4369,19,30,12,2014,3
4370,17,7,6,2015,1
4371,23,10,5,2015,1
4372,18,3,5,2015,1
4373,12,12,5,2015,3
4374,02,12,5,2015,3
4375,09,12,5,2015,3
4376,04,28,4,2015,3
4377,21,12,5,2015,3
4378,20,12,5,2015,3
4379,14,13,5,2015,4
4380,13,14,5,2015,5
4381,13,9,5,2015,7
4382,18,27,2,2015,6
4383,07,14,5,2015,5
4384,23,13,5,2015,4
4385,23,13,5,2015,4
4386,19,14,5,2015,5
4387,16,24,4,2015,6
4388,18,13,5,2015,4
4389,18,14,5,2015,5
4390,23,14,5,2015,5
4391,15,31,3,2015,3
4392,19,13,5,2015,4
4393,12,8,5,2015,6
4394,07,9,5,2015,7
4395,23,14,5,2015,5
4396,09,15,5,2015,6
4397,13,14,5,2015,5
4398,12,16,5,2015,7
4399,18,14,5,2015,5
4400,20,15,5,2015,6
4401,14,15,5,2015,6
4402,14,16,5,2015,7
4403,14,25,4,2015,7
4404,18,16,5,2015,7
4405,18,15,5,2015,6
4406,18,15,5,2015,6
4407,18,15,5,2015,6
4408,01,10,5,2015,1
4409,17,14,5,2015,5
4410,09,10,5,2015,1
4411,09,10,5,2015,1
4412,00,18,5,2015,2
4413,13,18,5,2015,2
4414,13,18,5,2015,2
4415,19,13,5,2015,4
4416,16,16,5,2015,7
4417,17,15,5,2015,6
4418,08,14,5,2015,5
4419,20,15,5,2015,6
4420,17,18,5,2015,2
4421,21,17,5,2015,1
4422,11,24,4,2015,6
4423,11,19,5,2015,3
4424,20,15,5,2015,6
4425,23,18,5,2015,2
4426,18,18,5,2015,2
4427,16,18,5,2015,2
4428,14,19,5,2015,3
4429,12,20,5,2015,4
4430,20,9,5,2015,7
4431,17,18,5,2015,2
4432,13,18,5,2015,2
4433,15,17,5,2015,1
4434,18,18,5,2015,2
4435,17,11,5,2015,2
4436,11,15,5,2015,6
4437,22,19,5,2015,3
4438,11,19,5,2015,3
4439,23,7,9,2014,1
4440,21,17,5,2015,1
4441,14,20,5,2015,4
4442,00,18,5,2015,2
4443,00,18,5,2015,2
4444,13,20,5,2015,4
4445,10,20,5,2015,4
4446,16,20,5,2015,4
4447,09,8,6,2015,2
4448,17,24,4,2015,6
4449,17,21,4,2015,3
4450,17,7,6,2015,1
4451,20,23,4,2015,5
4452,09,8,6,2015,2
4453,09,25,3,2015,4
4454,18,10,4,2015,6
4455,19,19,4,2015,1
4456,17,25,3,2015,4
4457,10,22,6,2015,2
4458,09,31,12,2014,4
4459,18,10,4,2015,6
4460,23,25,4,2015,7
4461,16,22,3,2015,1
4462,11,21,6,2015,1
4463,12,27,3,2015,6
4464,14,5,6,2015,6
4465,14,25,4,2015,7
4466,08,23,4,2015,5
4467,09,21,4,2015,3
4468,07,16,4,2015,5
4469,17,1,1,2015,5
4470,22,26,4,2015,1
4471,07,27,4,2015,2
4472,07,27,4,2015,2
4473,00,29,4,2015,4
4474,22,22,4,2015,4
4475,15,29,4,2015,4
4476,04,28,4,2015,3
4477,19,24,4,2015,6
4478,20,30,4,2015,5
4479,16,30,4,2015,5
4480,18,22,4,2015,4
4481,13,1,5,2015,6
4482,11,9,5,2015,7
4483,16,1,5,2015,6
4484,12,1,5,2015,6
4485,12,2,5,2015,7
4486,08,1,5,2015,6
4487,09,2,5,2015,7
4488,09,1,5,2015,6
4489,09,1,5,2015,6
4490,13,3,5,2015,1
4491,13,3,5,2015,1
4492,18,1,5,2015,6
4493,14,3,5,2015,1
4494,22,2,5,2015,7
4495,19,1,5,2015,6
4496,19,2,5,2015,7
4497,19,2,5,2015,7
4498,18,18,4,2014,6
4499,18,19,4,2014,7
4500,10,17,4,2015,6
4501,17,1,4,2015,4
4502,18,3,5,2015,1
4503,12,4,5,2015,2
4504,00,1,5,2015,6
4505,16,3,5,2015,1
4506,14,4,5,2015,2
4507,10,27,4,2015,2
4508,13,4,5,2015,2
4509,08,4,5,2015,2
4510,21,4,5,2015,2
4511,23,4,5,2015,2
4512,14,4,5,2015,2
4513,18,2,5,2015,7
4514,13,1,12,2014,2
4515,13,1,12,2014,2
4516,19,30,4,2015,5
4517,06,5,5,2015,3
4518,17,2,5,2015,7
4519,18,4,5,2015,2
4520,18,30,4,2015,5
4521,07,6,5,2015,4
4522,17,5,5,2015,3
4523,17,5,5,2015,3
4524,10,5,5,2015,3
4525,16,3,5,2015,1
4526,12,2,4,2015,5
4527,12,2,4,2015,5
4528,14,6,5,2015,4
4529,15,6,5,2015,4
4530,16,6,5,2015,4
4531,16,26,1,2015,2
4532,11,7,5,2015,5
4533,19,2,5,2015,7
4534,18,7,5,2015,5
4535,00,25,3,2014,3
4536,22,6,5,2015,4
4537,19,7,5,2015,5
4538,09,25,4,2015,7
4539,03,27,3,2015,6
4540,20,5,6,2015,6
4541,14,18,4,2015,7
4542,18,13,6,2015,7
4543,23,6,6,2015,7
4544,00,24,3,2015,3
4545,22,1,1,2015,5
4546,08,20,6,2015,7
4547,14,3,6,2015,4
4548,12,28,3,2015,7
4549,19,25,4,2015,7
4550,08,22,6,2015,2
4551,18,29,5,2015,6
4552,17,26,3,2015,5
4553,22,25,4,2015,7
4554,14,22,6,2015,2
4555,10,8,6,2015,2
4556,18,25,3,2015,4
4557,23,21,6,2015,1
4558,00,9,6,2015,3
4559,13,22,6,2015,2
4560,16,19,6,2015,6
4561,20,22,6,2015,2
4562,00,20,6,2015,7
4563,08,23,6,2015,3
4564,18,23,6,2015,3
4565,17,23,6,2015,3
4566,14,23,6,2015,3
4567,07,22,6,2015,2
4568,19,23,6,2015,3
4569,00,9,4,2015,5
4570,09,21,6,2015,1
4571,22,22,6,2015,2
4572,08,18,6,2015,5
4573,14,24,6,2015,4
4574,00,2,4,2015,5
4575,20,22,6,2015,2
4576,16,21,6,2015,1
4577,14,24,6,2015,4
4578,11,19,6,2015,6
4579,06,25,6,2015,5
4580,09,11,6,2015,5
4581,14,25,6,2015,5
4582,09,25,6,2015,5
4583,09,24,6,2015,4
4584,16,24,6,2015,4
4585,07,26,6,2015,6
4586,07,26,6,2015,6
4587,09,1,2,2015,1
4588,19,25,6,2015,5
4589,01,26,6,2015,6
4590,15,19,6,2015,6
4591,13,27,6,2015,7
4592,18,24,6,2015,4
4593,17,9,5,2015,7
4594,17,24,6,2015,4
4595,13,28,6,2015,1
4596,14,28,6,2015,1
4597,15,19,6,2015,6
4598,14,28,6,2015,1
4599,02,29,6,2015,2
4600,09,29,6,2015,2
4601,19,26,6,2015,6
4602,03,18,6,2015,5
4603,00,24,6,2015,4
4604,16,30,6,2015,3
4605,16,1,7,2015,4
4606,03,1,7,2015,4
4607,12,1,7,2015,4
4608,07,1,7,2015,4
4609,14,1,7,2015,4
4610,15,1,7,2015,4
4611,00,27,6,2015,7
4612,21,1,7,2015,4
4613,23,30,6,2015,3
4614,13,1,7,2015,4
4615,15,2,7,2015,5
4616,19,2,7,2015,5
4617,14,1,7,2015,4
4618,07,3,7,2015,6
4619,13,5,6,2015,6
4620,02,2,7,2015,5
4621,03,2,7,2015,5
4622,17,3,7,2015,6
4623,08,27,6,2015,7
4624,20,27,6,2015,7
4625,09,3,7,2015,6
4626,14,4,7,2015,7
4627,00,5,6,2015,6
4628,03,26,4,2015,1
4629,04,9,6,2015,3
4630,09,24,4,2015,6
4631,18,31,3,2015,3
4632,22,5,6,2015,6
4633,07,9,6,2015,3
4634,20,9,6,2015,3
4635,09,29,5,2015,6
4636,08,9,6,2015,3
4637,01,10,6,2015,4
4638,23,6,6,2015,7
4639,22,5,6,2015,6
4640,00,31,5,2015,1
4641,00,31,5,2015,1
4642,16,9,6,2015,3
4643,19,10,6,2015,4
4644,12,11,6,2015,5
4645,09,9,6,2015,3
4646,15,5,6,2015,6
4647,14,5,6,2015,6
4648,15,11,6,2015,5
4649,07,11,5,2015,2
4650,22,6,6,2015,7
4651,16,11,6,2015,5
4652,08,12,6,2015,6
4653,13,12,6,2015,6
4654,21,8,6,2015,2
